,CIRCUIT,DISTRICT,TRANSOFF,ORIGIN,JURIS,JURY,COUNTY,PROCPROG,DISP,JUDGMENT
215213,10,88,-8,1,3,0,49035,10,17,3
215214,10,88,-8,1,3,0,49035,10,17,3
215215,10,88,-8,1,3,0,49035,10,17,3
215216,10,88,-8,1,3,0,49035,10,17,3
215217,10,88,-8,1,3,0,49035,10,17,3
215218,10,88,-8,1,3,0,49035,10,17,3
215219,10,88,-8,1,3,0,49035,10,17,3
215220,10,88,-8,1,3,0,49035,10,17,3
215221,10,88,-8,1,3,0,49035,10,17,3
215222,10,88,-8,1,3,0,49035,10,17,3
215223,10,88,-8,1,3,0,49035,10,14,-8
215224,10,88,-8,1,3,0,49035,10,17,3
215225,10,88,-8,1,3,0,49035,10,17,3
215226,10,88,-8,1,3,0,49035,10,17,3
215227,10,88,-8,1,3,0,49035,10,17,3
215228,10,88,-8,1,3,0,49035,10,17,3
215229,10,88,-8,1,3,0,49035,10,17,3
215230,10,88,-8,1,3,0,49035,10,17,3
215231,10,88,-8,1,3,0,49035,10,17,3
215232,10,88,-8,1,3,0,49035,10,17,3
215233,10,88,-8,1,3,0,49035,10,17,3
215234,10,88,-8,1,3,0,49035,10,17,3
215235,10,88,-8,1,3,0,49035,10,17,3
215236,10,88,-8,1,3,0,49035,10,17,3
215237,10,88,-8,1,3,0,49035,10,17,3
215238,10,88,-8,1,3,0,49035,10,17,3
215239,10,88,-8,1,3,0,49035,10,17,3
215240,10,88,-8,1,3,0,49035,10,17,3
215241,10,88,-8,1,3,0,49035,10,17,3
215242,10,88,-8,1,3,0,49035,10,17,3
215243,10,88,-8,1,3,0,49035,10,17,3
215244,10,88,-8,1,3,0,49035,10,17,3
215245,10,88,-8,1,3,0,49035,10,14,-8
215246,10,88,-8,1,3,0,49035,10,17,3
215247,10,88,-8,1,3,0,49035,10,17,3
215248,10,88,-8,1,3,0,49035,10,17,3
215249,10,88,-8,1,3,0,49035,10,17,3
215250,10,88,-8,1,3,0,49035,10,17,3
215251,10,88,-8,1,3,0,49035,10,17,3
215252,10,88,-8,1,3,0,49035,10,17,3
215253,10,88,-8,1,3,0,49035,10,17,3
215254,10,88,2,1,3,0,49035,10,17,3
215255,10,88,-8,1,3,0,49035,10,17,3
215256,10,88,-8,1,3,0,49035,10,17,3
215257,10,88,-8,1,3,0,49035,10,17,3
215258,10,88,-8,1,3,0,49035,10,17,3
215259,10,88,-8,1,3,0,49035,10,17,3
215260,10,88,-8,1,3,0,49035,10,17,3
215261,10,88,-8,1,3,0,49035,10,17,3
215262,10,88,-8,1,3,0,49035,10,17,3
215263,10,88,-8,1,3,0,49035,10,17,3
215264,10,88,-8,1,3,0,49035,10,17,3
215265,10,88,-8,1,3,0,49035,10,17,3
215266,10,88,-8,1,3,0,49035,10,17,3
215267,10,88,-8,1,3,0,49035,10,17,3
215268,10,88,-8,1,3,0,49035,10,17,3
215269,10,88,-8,1,3,0,49035,10,17,3
215270,10,88,-8,1,3,0,49035,10,17,3
215271,10,88,-8,1,3,0,49035,10,17,3
215272,10,88,-8,1,3,0,49035,10,17,3
215273,10,88,-8,1,3,0,49035,10,17,3
215274,10,88,-8,1,3,0,49035,10,17,3
215275,10,88,-8,1,3,0,49035,10,17,3
215276,10,88,-8,1,3,0,49035,10,17,3
215277,10,88,-8,1,3,0,49035,10,17,3
215278,10,88,-8,1,3,0,49035,10,17,3
215279,10,88,-8,1,3,0,49035,10,17,3
215280,10,88,-8,1,3,0,49035,10,17,3
215281,10,88,-8,1,3,0,49035,10,17,3
215282,10,88,-8,1,3,0,49035,10,17,3
215283,10,88,-8,1,3,0,49035,10,17,3
215284,10,88,-8,1,3,0,49035,10,17,3
215285,10,88,-8,1,3,0,49035,10,17,3
215286,10,88,-8,1,3,0,49035,10,17,3
215287,10,88,-8,1,3,0,49035,10,17,3
215288,10,88,-8,1,3,0,49035,10,17,3
215289,10,88,-8,1,3,0,49035,10,17,3
215290,10,88,-8,1,3,0,49035,10,17,3
215291,10,88,-8,1,3,0,49035,10,17,3
215292,10,88,-8,1,3,0,49035,10,17,3
215293,10,88,-8,1,3,0,49035,10,17,3
215294,10,88,-8,1,3,0,49035,10,17,3
215295,10,88,-8,1,3,0,49035,10,17,3
215296,10,88,-8,1,3,0,49035,10,17,3
215297,10,88,-8,1,3,0,49035,10,17,3
215298,10,88,-8,1,3,0,49035,10,17,3
215299,10,88,-8,1,3,0,49035,10,17,3
215300,10,88,-8,1,3,0,49035,10,17,3
215301,10,88,-8,1,3,0,49035,10,17,3
215302,10,88,-8,1,3,0,49035,10,17,3
215303,10,88,-8,1,3,0,49035,10,17,3
215304,10,88,-8,1,3,0,49035,10,17,3
215305,10,88,-8,1,3,0,49035,10,17,3
215306,10,88,-8,1,3,0,49035,10,17,3
215307,10,88,-8,1,3,0,49035,10,17,3
215308,10,88,-8,1,3,0,49035,10,17,3
215309,10,88,-8,1,3,0,49035,10,17,3
215310,10,88,-8,1,3,0,49035,10,17,3
215311,10,88,-8,1,3,0,49035,10,17,3
215312,10,88,-8,1,3,0,49035,10,17,3
215313,10,88,-8,1,3,0,49035,10,17,3
215314,10,88,-8,1,3,0,49035,10,17,3
215315,10,88,-8,1,3,0,49035,10,17,3
215316,10,88,-8,1,3,0,49035,10,17,3
215317,10,88,-8,1,3,0,49035,10,14,-8
215318,10,88,-8,1,3,0,49035,10,14,-8
215319,10,88,-8,1,3,0,49035,10,14,-8
215320,10,88,-8,1,3,0,49035,10,14,-8
215321,10,88,-8,1,3,0,49035,10,14,-8
215322,10,88,-8,1,3,0,49035,10,17,3
215323,10,88,-8,1,3,0,49035,10,17,3
215324,10,88,-8,1,3,0,49035,10,17,3
215325,10,88,-8,1,3,0,49035,10,17,3
215326,10,88,-8,1,3,0,49035,10,17,3
215327,10,88,-8,1,3,0,49035,10,17,3
215328,10,88,-8,1,3,0,49035,10,17,3
215329,10,88,-8,1,3,0,49035,10,17,3
215330,10,88,-8,1,3,0,49035,10,17,3
215331,10,88,-8,1,3,0,49035,10,17,3
215332,10,88,-8,1,3,0,49035,10,17,3
215333,10,88,-8,1,3,0,49035,10,17,3
215334,10,88,-8,1,3,0,49035,10,17,3
215335,10,88,-8,1,3,0,49035,10,17,3
215336,10,88,-8,1,3,0,49035,10,17,3
215337,10,88,-8,1,3,0,49035,10,17,3
215338,10,88,-8,1,3,0,49035,10,17,3
215339,10,88,-8,1,3,0,49035,10,17,3
215340,10,88,-8,1,3,0,49035,10,17,3
215341,10,88,-8,1,3,0,49035,10,17,3
215342,10,88,-8,1,3,0,49035,10,17,3
215343,10,88,-8,1,3,0,49035,10,17,3
215344,10,88,-8,1,3,0,49035,10,17,3
215345,10,88,-8,1,3,0,49035,10,17,3
215346,10,88,-8,1,3,0,49035,10,17,3
215347,10,88,-8,1,3,0,49035,10,17,3
215348,10,88,-8,1,3,0,49035,10,17,3
215349,10,88,-8,1,3,0,49035,10,17,3
215350,10,88,-8,1,3,0,49035,10,17,3
215351,10,88,-8,1,3,0,49035,10,17,3
215352,10,88,-8,1,3,0,49035,10,17,3
215353,10,88,-8,1,3,0,49035,10,17,3
215354,10,88,-8,1,3,0,49035,10,17,3
215355,10,88,-8,1,3,0,49035,10,17,3
215356,10,88,-8,1,3,0,49035,10,17,3
215357,10,88,-8,1,3,0,49035,10,17,3
215358,10,88,-8,1,3,0,49035,10,17,3
215359,10,88,-8,1,3,0,49035,10,17,3
215360,10,88,-8,1,3,0,49035,10,17,3
215361,10,88,-8,1,3,0,49035,10,17,3
215362,10,88,-8,1,3,0,49035,10,17,3
215363,10,88,-8,1,3,0,49035,10,17,3
215364,10,88,-8,1,3,0,49035,10,17,3
215365,10,88,-8,1,3,0,49035,10,17,3
215366,10,88,-8,1,3,0,49035,10,17,3
215367,10,88,-8,1,3,0,49035,10,17,3
215368,10,88,-8,1,3,0,49035,10,14,-8
215369,10,88,-8,1,3,0,49035,10,14,-8
215370,10,88,-8,1,3,0,49035,10,14,-8
215371,10,88,-8,1,3,0,49035,10,14,-8
215372,10,88,-8,1,3,0,49035,10,17,3
215373,10,88,-8,1,3,0,49035,10,17,3
215374,10,88,-8,1,3,0,49035,10,17,3
215375,10,88,-8,1,3,0,49035,10,17,3
215376,10,88,-8,1,3,0,49035,10,14,-8
215377,10,88,-8,1,3,0,49035,10,17,3
215378,10,88,-8,1,3,0,49035,10,17,3
215379,10,88,-8,1,3,0,49035,10,17,3
215380,10,88,-8,1,3,0,49035,10,17,3
215381,10,88,-8,1,3,0,49035,10,17,3
215382,10,88,-8,1,3,0,49035,10,17,3
215383,10,88,-8,1,3,0,49035,10,17,3
215384,10,88,-8,1,3,0,49035,10,17,3
215385,10,88,-8,1,3,0,49035,10,17,3
215386,10,88,-8,1,3,0,49035,10,17,3
215387,10,88,-8,1,3,0,49035,10,17,3
215388,10,88,-8,1,3,0,49035,10,17,3
215389,10,88,-8,1,3,0,49035,10,17,3
215390,10,88,-8,1,3,0,49035,10,17,3
215391,10,88,-8,1,3,0,49035,10,17,3
215392,10,88,-8,1,3,0,49035,10,17,3
215393,10,88,-8,1,3,0,49035,10,17,3
215394,10,88,-8,1,3,0,49035,10,17,3
215395,10,88,-8,1,3,0,49035,10,17,3
215396,10,88,-8,1,3,0,49035,10,17,3
215397,10,88,-8,1,3,0,49035,10,17,3
215398,10,88,-8,1,3,0,49035,10,17,3
215399,10,88,-8,1,3,0,49035,10,17,3
215400,10,88,-8,1,3,0,49035,10,17,3
215401,10,88,-8,1,3,0,49035,10,17,3
215402,10,88,-8,1,3,0,49035,10,14,-8
215403,10,88,-8,1,3,0,49035,10,14,-8
215404,10,88,-8,1,3,0,49035,10,14,-8
215405,10,88,-8,1,3,0,49035,10,14,-8
215406,10,88,2,1,3,0,49035,10,14,-8
215407,10,88,-8,1,3,0,49035,10,14,-8
215408,10,88,-8,1,3,0,49035,10,14,-8
215409,10,88,-8,1,3,0,49035,10,14,-8
215410,10,88,-8,1,3,0,49035,10,14,-8
215411,10,88,-8,1,3,0,49035,10,14,-8
215412,10,88,-8,1,3,0,49035,10,14,-8
215413,10,88,-8,1,3,0,49035,10,14,-8
215414,10,88,-8,1,3,0,49035,10,14,-8
215415,10,88,-8,1,3,0,49035,10,14,-8
215416,10,88,-8,1,3,0,49035,10,14,-8
215417,10,88,-8,1,3,0,49035,10,14,-8
215418,10,88,-8,1,3,0,49035,10,14,-8
215419,10,88,-8,1,3,0,49035,10,14,-8
215420,10,88,-8,1,3,0,49035,10,14,-8
215421,10,88,-8,1,3,0,49035,10,14,-8
215422,10,88,-8,1,3,0,49035,10,14,-8
215423,10,88,-8,1,3,0,49035,10,14,-8
215424,10,88,-8,1,3,0,49035,10,14,-8
215425,10,88,-8,1,3,0,49035,10,14,-8
215426,10,88,-8,1,3,0,49035,10,17,3
215427,10,88,-8,1,3,0,49035,10,14,-8
215428,10,88,-8,1,3,0,49035,10,14,-8
215429,10,88,-8,1,3,0,49035,10,14,-8
215430,10,88,-8,1,3,0,49035,10,14,-8
215431,10,88,-8,1,3,0,49035,10,14,-8
215432,10,88,-8,1,3,0,49035,10,14,-8
215433,10,88,-8,1,3,0,49035,10,14,-8
215434,10,88,-8,1,3,0,49035,10,14,-8
215435,10,88,-8,1,3,0,49035,10,14,-8
215436,10,88,-8,1,3,0,49035,10,14,-8
215437,10,88,-8,1,3,0,49035,10,14,-8
215438,10,88,-8,1,3,0,49035,10,14,-8
215439,10,88,-8,1,3,0,49035,10,17,3
215440,10,88,-8,1,3,0,49035,10,17,3
215441,10,88,-8,1,3,0,49035,10,14,-8
215442,10,88,-8,1,3,0,49035,10,14,-8
215443,10,88,-8,1,3,0,49035,10,14,-8
215444,10,88,-8,1,3,0,49035,10,14,-8
215445,10,88,-8,1,3,0,49035,10,14,-8
215446,10,88,-8,1,3,0,49035,10,14,-8
215447,10,88,-8,1,3,0,49035,10,14,-8
215448,10,88,-8,1,3,0,49035,10,14,-8
215449,10,88,-8,1,3,0,49035,10,14,-8
215450,10,88,-8,1,3,0,49035,10,14,-8
215451,10,88,-8,1,3,0,49035,10,14,-8
215452,10,88,-8,1,3,0,49035,10,17,3
215453,10,88,-8,1,3,0,49035,10,14,-8
215454,10,88,-8,1,3,0,49035,10,14,-8
215455,10,88,-8,1,3,0,49035,10,17,3
215456,10,88,-8,1,3,0,49035,10,14,-8
215457,10,88,-8,1,3,0,49035,10,14,-8
215458,10,88,-8,1,3,0,49035,10,14,-8
215459,10,88,-8,1,3,0,49035,10,14,-8
215460,10,88,-8,1,3,0,49035,10,14,-8
215461,10,88,-8,1,3,0,49035,10,14,-8
215462,10,88,-8,1,3,0,49035,10,14,-8
215463,10,88,-8,1,3,0,49035,10,14,-8
215464,10,88,-8,1,3,0,49035,10,14,-8
215465,10,88,-8,1,3,0,49035,10,14,-8
215466,10,88,-8,1,3,0,49035,10,14,-8
215467,10,88,-8,1,3,0,49035,10,17,3
215468,10,88,-8,1,3,0,49035,10,14,-8
215469,10,88,-8,1,3,0,49035,10,14,-8
215470,10,88,-8,7,3,0,49035,10,14,-8
215471,10,88,-8,1,3,0,49035,4,11,-8
215472,10,88,-8,1,3,0,49035,10,17,3
215473,10,88,-8,1,3,0,49035,10,17,3
215474,10,88,-8,1,3,0,49035,10,17,3
215475,10,88,-8,1,3,0,49035,10,17,3
215476,10,88,-8,1,3,0,49035,10,17,3
215477,10,88,-8,1,3,0,49035,10,17,3
215478,10,88,-8,1,3,0,49035,10,17,3
215479,10,88,-8,1,3,0,49035,10,17,3
215480,10,88,-8,1,3,0,49035,10,17,3
215481,10,88,-8,1,3,0,49035,10,17,3
215482,10,88,-8,1,3,0,49035,10,17,3
215486,10,88,-8,1,3,0,49035,10,17,3
215487,10,88,-8,1,3,0,49035,11,14,-8
215494,10,88,-8,1,3,0,49035,10,17,3
215495,10,88,-8,1,3,0,49035,10,17,3
215501,10,88,-8,1,3,0,49035,4,11,-8
215502,10,88,-8,1,3,0,49035,4,11,-8
215503,10,88,-8,1,3,0,49035,4,11,-8
215504,10,88,-8,1,3,0,49035,10,17,3
215509,10,88,-8,1,3,0,49035,10,17,3
215510,10,88,-8,1,3,0,49035,10,17,3
215511,10,88,-8,1,3,0,49035,10,17,3
215512,10,88,-8,1,2,0,49035,10,17,3
215514,10,88,-8,1,3,0,49035,4,11,-8
215523,10,88,-8,1,3,0,49035,10,14,-8
215533,10,88,-8,1,3,0,49035,10,17,3
215534,10,88,-8,1,3,0,49035,4,11,-8
215535,10,88,-8,1,3,0,49035,4,11,-8
215536,10,88,-8,2,3,0,49035,10,17,3
215537,10,88,-8,1,3,0,49035,4,11,-8
215538,10,88,-8,1,3,0,49035,10,17,3
215539,10,88,-8,1,3,0,49035,4,11,-8
215540,10,88,-8,1,3,0,49035,10,17,3
215541,10,88,-8,1,3,0,49025,4,11,-8
215542,10,88,-8,1,3,0,49035,4,11,-8
215543,10,88,-8,1,3,0,49035,4,11,-8
215544,10,88,-8,1,3,0,49035,10,17,3
215545,10,88,-8,1,3,0,49035,4,11,-8
215546,10,88,-8,1,3,0,49035,10,17,3
215547,10,88,-8,1,3,0,49035,10,17,3
215548,10,88,-8,1,3,0,49035,10,17,3
215549,10,88,-8,1,3,0,49035,4,11,-8
215550,10,88,-8,1,3,0,49035,10,17,3
215551,10,88,-8,1,3,0,49035,4,11,-8
215552,10,88,-8,1,3,0,49035,4,11,-8
215553,10,88,-8,1,3,0,49035,10,17,3
215554,10,88,-8,1,3,0,49035,4,11,-8
215555,10,88,-8,1,3,0,49035,4,11,-8
215560,10,88,-8,1,3,0,49035,2,14,-8
215576,10,88,-8,1,3,0,49035,2,2,-8
215584,10,88,-8,1,3,0,49035,4,11,-8
215585,10,88,-8,1,3,0,49035,4,11,-8
215586,10,88,-8,1,3,0,49035,4,11,-8
215587,10,88,-8,1,3,0,49035,4,11,-8
215588,10,88,-8,1,3,0,49035,4,11,-8
215589,10,88,-8,1,3,0,49035,4,11,-8
215592,10,88,-8,1,3,0,49035,10,17,3
215593,10,88,-8,1,3,0,49035,10,17,3
215594,10,88,-8,1,3,0,49035,10,17,3
215595,10,88,-8,1,3,0,49035,10,17,3
215596,10,88,-8,1,3,0,49035,4,11,-8
215597,10,88,-8,1,3,0,49035,10,17,3
215598,10,88,-8,1,3,0,49035,10,17,3
215599,10,88,-8,1,3,0,49035,10,17,3
215600,10,88,-8,1,3,0,49035,10,17,3
215601,10,88,-8,1,3,0,49035,4,11,-8
215602,10,88,-8,1,3,0,49035,10,14,-8
215603,10,88,-8,1,3,0,49035,4,11,-8
215604,10,88,-8,1,3,0,49035,4,11,-8
215605,10,88,-8,1,3,0,49035,10,17,3
215614,10,88,-8,1,3,0,49035,10,17,-8
215730,10,88,-8,1,3,0,49035,4,11,-8
215754,10,88,-8,1,3,0,49035,3,14,-8
215761,10,88,-8,1,3,0,49035,10,11,-8
215765,10,88,-8,1,3,0,49035,10,13,-8
215814,10,88,-8,1,3,0,49035,11,14,-8
215827,10,88,-8,1,3,0,49035,11,13,-8
215838,10,88,-8,1,3,0,49035,2,14,-8
215849,10,88,-8,1,3,0,49035,2,14,-8
215850,10,88,-8,1,3,0,49035,4,14,-8
215854,10,88,-8,1,3,0,49035,2,14,-8
215863,10,88,-8,1,3,0,49035,12,13,-8
215864,10,88,-8,1,3,0,49035,12,14,-8
215865,10,88,-8,1,3,0,49035,4,11,-8
215866,10,88,-8,1,3,0,49035,12,14,-8
215872,10,88,-8,1,3,0,49035,12,13,-8
215873,10,88,-8,1,3,0,49035,11,14,-8
215882,10,88,-8,1,3,0,49035,12,13,-8
215883,10,88,-8,1,3,0,49035,12,13,-8
215929,10,88,-8,1,3,0,49035,4,14,-8
215941,10,88,-8,1,3,0,49035,2,14,-8
216024,10,88,-8,1,3,0,49035,12,13,-8
216025,10,88,-8,1,3,0,49035,4,11,-8
216033,10,88,-8,1,3,0,49035,11,14,-8
216034,10,88,-8,1,3,0,49035,12,13,-8
216048,10,88,-8,1,3,0,49035,10,14,-8
216056,10,88,-8,1,3,0,49035,4,14,-8
216079,10,88,-8,1,3,0,49035,10,14,-8
216093,10,88,-8,1,3,0,49035,2,14,-8
216106,10,88,-8,1,3,0,49035,12,13,-8
216127,10,88,-8,1,3,0,49035,12,13,-8
216132,10,88,-8,1,3,0,49035,2,14,-8
216146,10,88,2,1,1,0,49035,12,13,-8
216147,10,88,-8,1,3,0,49035,4,14,-8
216172,10,88,-8,1,3,0,49035,1,3,-8
216208,10,88,-8,1,3,0,49035,4,13,-8
216221,10,88,-8,1,3,0,49035,2,12,-8
216225,10,88,-8,1,3,0,49035,10,11,-8
216235,10,88,-8,1,3,0,49035,10,11,-8
216240,10,88,-8,1,3,0,49035,2,13,-8
216241,10,88,-8,1,3,0,49035,10,14,-8
216245,10,88,-8,1,3,0,49035,10,14,-8
216264,10,88,-8,1,3,0,49049,4,6,1
216278,10,88,-8,1,3,0,49035,2,14,-8
216283,10,88,-8,1,1,0,49035,2,13,-8
216290,10,88,-8,1,3,0,49035,10,14,-8
216300,10,88,-8,1,3,0,49035,10,13,-8
216302,10,88,-8,1,3,0,49035,10,17,-8
216313,10,88,-8,1,3,0,49035,11,14,-8
216362,10,88,-8,1,3,0,49035,10,11,-8
216366,10,88,-8,1,3,0,49035,2,14,-8
216390,10,88,-8,1,3,0,49035,10,14,-8
216402,10,88,2,1,3,0,49035,4,11,-8
216413,10,88,-8,1,1,0,49035,2,13,-8
216419,10,88,-8,1,3,0,49035,2,14,-8
216422,10,88,-8,1,3,0,49035,4,14,-8
216433,10,88,-8,7,3,0,49035,11,3,-8
216443,10,88,-8,7,3,0,49035,4,14,-8
216444,10,88,-8,7,3,0,49035,2,14,-8
216445,10,88,-8,7,3,0,49035,2,13,-8
216453,10,88,-8,7,3,0,49035,2,14,-8
216455,10,88,-8,7,3,0,49035,2,14,-8
216464,10,88,-8,7,3,0,49035,2,14,-8
216506,10,88,-8,7,3,0,49035,2,14,-8
216612,10,89,-8,1,3,0,56025,1,3,-8
216672,10,89,-8,1,3,0,56029,10,17,2
216673,10,89,-8,1,3,0,56029,10,17,2
216687,10,89,-8,1,3,0,56009,10,17,-8
216757,10,89,-8,1,1,0,56025,10,17,2
216780,10,89,-8,1,3,0,56029,10,17,2
216804,10,89,-8,1,3,0,56039,10,17,2
216837,10,89,-8,1,3,0,56025,10,17,-8
216845,10,89,-8,1,3,0,56005,10,17,2
216881,10,89,-8,1,3,0,56029,4,3,-8
216882,10,89,-8,1,3,0,88888,4,3,-8
216897,10,89,-8,1,3,0,56043,11,14,-8
216936,10,89,-8,1,3,0,56039,10,17,2
216942,10,89,-8,1,3,0,56025,10,17,-8
216954,10,89,-8,1,3,0,56025,3,13,-8
216955,10,89,-8,1,3,0,56029,10,17,2
216961,10,89,-8,1,3,0,56015,10,17,-8
216962,10,89,-8,1,3,0,56015,10,17,-8
216963,10,89,-8,1,3,0,56015,12,17,-8
216969,10,89,-8,1,3,0,56007,2,14,-8
216978,10,89,-8,1,3,0,0,4,17,1
217008,10,89,-8,1,3,0,56045,10,17,-8
217009,10,89,-8,1,3,0,56003,10,17,-8
217011,10,89,-8,1,3,0,56005,1,12,-8
217027,10,89,-8,1,3,0,56015,12,6,2
217117,11,25,-8,1,3,0,1055,4,1,-8
217157,11,25,-8,1,3,0,1121,2,1,-8
217171,11,25,-8,1,3,0,1073,2,3,-8
217183,11,25,-8,1,3,0,88888,2,14,-8
217252,11,25,-8,1,3,0,88888,2,3,-8
217294,11,25,-8,2,3,0,1073,2,3,-8
217549,11,25,-8,4,3,0,1073,2,3,-8
217584,11,25,-8,1,3,0,1073,5,3,-8
217831,11,25,-8,1,3,0,1073,10,17,2
218304,11,25,-8,1,3,0,1073,12,14,-8
218684,11,25,-8,1,3,0,1073,2,14,-8
219325,11,25,-8,1,3,0,1103,3,17,-8
219542,11,25,-8,1,3,0,1089,10,14,-8
219559,11,25,-8,1,3,0,1043,10,17,-8
219564,11,25,-8,1,3,0,1103,10,14,-8
219573,11,25,-8,1,3,0,1089,2,14,-8
219582,11,25,-8,1,3,0,1089,2,14,-8
219616,11,25,-8,1,3,0,1089,4,12,-8
219617,11,25,-8,1,3,0,1089,10,14,-8
219647,11,25,-8,1,3,0,1089,2,12,-8
219662,11,25,-8,1,3,0,1033,2,11,-8
219702,11,25,-8,1,3,0,1103,2,14,-8
220000,11,25,-8,1,3,0,1125,12,3,-8
220059,11,25,-8,1,3,0,1125,2,17,-8
220079,11,25,-8,1,3,0,1125,12,2,-8
220288,11,26,-8,1,3,0,1069,2,17,2
220855,11,26,-8,1,3,0,1039,12,14,-8
221211,11,26,-8,1,3,0,1101,12,5,1
221444,11,26,-8,1,3,0,1113,2,17,1
221445,11,26,-8,4,3,0,1113,2,1,-8
221451,11,26,-8,1,3,0,1113,2,11,-8
221597,11,27,-8,1,3,0,88888,10,14,-8
221600,11,27,-8,1,3,0,1097,2,14,-8
221640,11,27,-8,1,3,0,1097,4,1,-8
221645,11,27,-8,1,3,0,1003,10,17,2
221651,11,27,-8,1,3,0,1097,1,3,-8
221655,11,27,-8,3,3,0,1097,10,14,-8
221931,11,27,-8,1,3,0,1097,3,3,-8
221957,11,27,-8,1,3,0,1097,10,14,-8
221980,11,27,-8,1,3,0,1097,10,17,3
222106,11,27,-8,1,3,0,1097,3,10,-8
222131,11,27,-8,1,3,0,1093,10,17,2
222199,11,27,-8,1,3,0,1097,10,17,-8
222278,11,27,-8,7,3,0,1097,10,17,2
222372,11,27,-8,1,3,0,1097,2,3,-8
222456,11,27,-8,1,3,0,1097,1,13,-8
222471,11,27,-8,1,3,0,1097,2,11,-8
222500,11,27,-8,7,3,0,1097,4,6,2
222515,11,27,-8,1,3,0,1097,1,12,-8
222551,11,27,-8,7,3,0,1097,4,6,2
222572,11,27,-8,1,3,0,1053,1,0,-8
222575,11,27,-8,1,3,0,1097,1,13,-8
222748,11,28,-8,1,3,0,12001,2,3,-8
222750,11,28,-8,1,3,0,12001,1,3,-8
222759,11,28,-8,1,3,0,12001,4,3,-8
222760,11,28,-8,1,3,0,12001,2,3,-8
222800,11,28,-8,1,3,0,12001,1,3,-8
222825,11,28,-8,1,3,0,12001,10,11,-8
222926,11,28,-8,1,3,0,12033,1,3,-8
223017,11,28,-8,1,3,0,12033,1,3,-8
223043,11,28,-8,1,3,0,12033,10,3,-8
223056,11,28,-8,1,3,0,12033,3,14,-8
223079,11,28,-8,1,3,0,12033,1,13,-8
223184,11,28,-8,1,3,0,12113,1,1,-8
223490,11,28,-8,1,3,0,12073,4,17,-8
223497,11,28,-8,1,3,0,12073,4,3,-8
223498,11,28,-8,1,3,0,12073,4,17,-8
223627,11,28,-8,1,3,0,12073,10,14,-8
223687,11,28,-8,1,3,0,12073,12,12,-8
223701,11,28,-8,1,3,0,0,10,14,-8
224001,11,33,-8,1,3,0,12071,4,14,-8
224263,11,33,-8,1,3,0,88888,2,14,-8
224395,11,33,-8,1,3,0,12089,10,14,-8
224396,11,33,-8,1,3,0,12089,10,14,-8
224397,11,33,-8,1,3,0,12089,10,14,-8
224398,11,33,-8,1,3,0,12089,10,14,-8
224417,11,33,-8,1,3,0,12031,2,14,-8
224462,11,33,-8,1,3,0,12031,10,14,-8
224486,11,33,-8,1,3,0,12031,2,14,-8
224507,11,33,-8,1,3,0,12031,2,14,-8
224509,11,33,-8,1,3,0,12031,2,14,-8
224532,11,33,-8,1,3,0,12031,2,17,2
224538,11,33,-8,1,3,0,12031,10,17,2
224539,11,33,3,1,3,0,12031,10,17,2
224554,11,33,-8,1,3,0,12031,12,14,-8
224555,11,33,-8,1,3,0,12031,12,14,-8
224556,11,33,-8,1,3,0,12031,12,14,-8
224603,11,33,-8,1,3,0,12031,10,14,-8
224604,11,33,-8,1,3,0,12031,2,14,-8
224605,11,33,-8,1,3,0,12031,2,14,-8
224644,11,33,-8,1,3,0,12031,2,14,-8
224737,11,33,-8,1,3,0,12031,2,13,-8
224773,11,33,-8,1,3,0,12031,10,14,-8
224820,11,33,-8,1,3,0,12031,10,14,-8
224852,11,33,-8,1,3,0,12121,4,14,-8
224860,11,33,-8,1,3,0,12031,11,17,2
225000,11,33,-8,1,3,0,12031,12,14,-8
225105,11,33,-8,1,3,0,12031,2,14,-8
225157,11,33,-8,1,3,0,12031,2,14,-8
225213,11,33,-8,1,3,0,12109,10,14,-8
225214,11,33,-8,1,3,0,12109,10,14,-8
225215,11,33,-8,1,3,0,12109,10,14,-8
225220,11,33,-8,1,3,0,12031,2,14,-8
225221,11,33,-8,1,3,0,12031,2,12,-8
225222,11,33,-8,1,3,0,12031,2,14,-8
225223,11,33,-8,1,3,0,12031,2,14,-8
225236,11,33,-8,1,3,0,12031,10,14,-8
225251,11,33,-8,1,3,0,12031,2,14,-8
225263,11,33,-8,1,3,0,12047,1,12,-8
225278,11,33,-8,1,3,0,12109,2,14,-8
225301,11,33,-8,1,3,0,12089,2,14,-8
225341,11,33,-8,1,3,0,12069,10,14,-8
225357,11,33,-8,1,3,0,12017,2,14,-8
225472,11,33,-8,1,3,0,12017,10,12,-8
225519,11,33,-8,1,3,0,12083,10,14,-8
225558,11,33,-8,1,3,0,12083,2,14,-8
225565,11,33,-8,1,3,0,12083,2,14,-8
225598,11,33,-8,1,3,0,12095,10,14,-8
225599,11,33,-8,1,3,0,12095,4,13,-8
225630,11,33,-8,1,3,0,12095,1,14,-8
225636,11,33,-8,1,3,0,12127,10,14,-8
225637,11,33,-8,1,3,0,12095,12,12,-8
225671,11,33,-8,1,3,0,12097,10,11,-8
225674,11,33,-8,1,3,0,12009,2,14,-8
225684,11,33,-8,1,3,0,12069,2,11,-8
225695,11,33,-8,1,3,0,12117,1,14,-8
225696,11,33,-8,1,3,0,12095,10,14,-8
